3.0625 1.12729e-006 3.53696e-007 1.69094e-007
3.0875 1.35071e-006 3.71339e-007 2.02607e-007
3.1125 1.20297e-006 3.58471e-007 1.80446e-007
3.1375 1.2142e-006 3.54458e-007 1.8213e-007
3.1875 1.13984e-007 7.57506e-008 1.70982e-008
3.2375 2.87905e-007 upper limit
3.4  5.38404e-008 upper limit
3.7 2.10495e-008 1.69212e-008 3.15757e-009
4.175 5.19422e-009 4.36867e-009 1.0777e-009
cocktail
0.0125	0.00325142
0.0375	0.000574372
0.0625	0.000255364
0.0875	0.000117473
0.1125	4.25375e-005
0.1375	1.83011e-005
0.1625	1.5036e-005
0.1875	1.36153e-005
0.2125	1.2212e-005
0.2375	1.13278e-005
0.2625	1.06883e-005
0.2875	1.01019e-005
0.3125	9.59363e-006
0.3375	9.23472e-006
0.3625	8.68736e-006
0.3875	8.12456e-006
0.4125	7.59054e-006
0.4375	6.8703e-006
0.4625	5.98253e-006
0.4875	5.41752e-006
0.5125	5.08172e-006
0.5375	4.93602e-006
0.5625	4.76137e-006
0.5875	4.75205e-006
0.6125	4.5567e-006
0.6375	4.02046e-006
0.6625	3.81717e-006
0.6875	4.18346e-006
0.7125	4.72758e-006
0.7375	5.48649e-006
0.7625	1.01636e-005
0.7875	2.12122e-005
0.8125	4.59957e-006
0.8375	2.65162e-006
0.8625	2.07673e-006
0.8875	1.7531e-006
0.9125	1.55939e-006
0.9375	1.42854e-006
0.9625	1.3947e-006
0.9875	2.14381e-006
1.0125	1.57905e-005
1.0375	7.11316e-006
1.0625	1.23867e-006
1.0875	9.43433e-007
1.1125	8.46876e-007
1.1375	7.80884e-007
1.1625	7.3068e-007
1.1875	6.82501e-007
1.25	5.88034e-007
1.35	4.66007e-007
1.45	3.7243e-007
1.55	2.97943e-007
1.65	2.40658e-007
1.75	1.94002e-007
1.85	1.57758e-007
1.95	1.27678e-007
2.05	1.01893e-007
2.15	8.44217e-008
2.25	7.10646e-008
2.35	6.10807e-008
2.45	5.42099e-008
2.55	5.06187e-008
2.65	5.0148e-008
2.75	5.46731e-008
2.825	6.46662e-008
2.875	7.79456e-008
2.9125	9.43398e-008
2.9375	1.11323e-007
2.9625	1.37207e-007
2.9875	1.89086e-007
3.0125	2.75844e-007
3.0375	4.54624e-007
3.0625	7.07056e-007
3.0875	9.97887e-007
3.1125	1.05468e-006
3.1375	9.45114e-007
3.1625	6.12273e-007
3.1875	3.53788e-007
3.2125	1.61712e-007
3.2375	8.07944e-008
3.2625	3.78017e-008
3.2875	2.17097e-008
3.4	8.53279e-009
3.5125	5.83977e-009
3.5375	6.0139e-009
3.5625	6.59204e-009
3.5875	7.697e-009
3.6125	1.04692e-008
3.6375	1.44121e-008
3.6625	1.97848e-008
3.6875	2.14634e-008
3.7125	2.02185e-008
3.7375	1.44166e-008
3.7625	9.23747e-009
3.7875	5.39085e-009
3.9	1.96096e-009
4.15	9.64015e-010
4.35	6.11884e-010
4.45	4.91393e-010
4.55	3.94629e-010
4.8	2.34993e-010
60-92%
data
0.0025 0.000116275 2.23726e-006 1.74413e-005
0.0075 0.000103719 2.11352e-006 1.55579e-005
0.0125 5.01874e-005 1.47267e-006 7.52811e-006
0.0175 3.33336e-005 1.20308e-006 5.00003e-006
0.0225 2.16847e-005 9.75785e-007 3.2527e-006
0.0275 1.54193e-005 8.05721e-007 2.31289e-006
0.0325 1.46434e-005 7.91687e-007 2.19651e-006
0.0375 1.3301e-005 7.56685e-007 1.99515e-006
0.0425 9.8623e-006 6.5773e-007 1.47934e-006
0.0475 8.49708e-006 6.15527e-007 1.27456e-006
0.0525 5.87659e-006 5.17421e-007 8.81488e-007
0.0575 5.84519e-006 5.19312e-007 8.76778e-007
0.0625 3.43545e-006 4.2841e-007 5.15318e-007
0.0675 4.167e-006 4.54823e-007 6.25051e-007
0.0725 3.58382e-006 4.40406e-007 5.37573e-007
0.0775 2.62466e-006 3.8215e-007 3.93699e-007
0.0825 2.4573e-006 3.83108e-007 3.68595e-007
0.0875 2.43254e-006 3.87369e-007 3.64881e-007
0.0925 1.39082e-006 3.42e-007 2.08624e-007
0.0975 8.90071e-007 3.11246e-007 1.33511e-007
0.11 1.1222e-006 1.61083e-007 1.6833e-007
0.13 6.9891e-007 1.46606e-007 1.04838e-007
0.15 4.71714e-007 1.40379e-007 7.0759e-008
0.18 3.68311e-007 1.05038e-007 5.52501e-008
0.275 3.25375e-007 7.14921e-008 4.88155e-008
0.425 2.03149e-007 1.04476e-007 3.05311e-008
0.63 8.12794e-008 6.12621e-008 1.22647e-008
0.78 3.00788e-007 9.88693e-008 4.51233e-008
0.9 5.58024e-008 3.08206e-008 8.38009e-009
1.025 1.687e-007 4.99874e-008 2.5306e-008
1.275 3.26965e-008 9.88684e-009 4.92834e-009
1.75 8.82513e-009 3.76203e-009 1.32597e-009
2.25 1.60723e-009 1.51386e-009 2.41436e-010
2.7 2.6333e-009 upper limit
2.925 0 0 0
2.975 6.03459e-009 4.628e-009 9.05189e-010
3.025 1.44305e-008 6.91259e-009 2.16457e-009
3.075 1.98565e-008 7.88031e-009 2.97847e-009
3.125 2.08939e-008 7.91298e-009 3.13409e-009
3.175 1.07657e-008 5.93621e-009 1.61486e-009
3.225 0 0 0
3.275 0 0 0
3.425 1.40198e-009 upper limit
3.7 9.86118e-010 6.97589e-010 1.47918e-010
4.175 0 0 0
cocktail
0.0125	5.96777e-005
0.0375	1.05179e-005
0.0625	4.64885e-006
0.0875	2.16076e-006
0.1125	7.88736e-007
0.1375	3.25425e-007
0.1625	2.67082e-007
0.1875	2.44308e-007
0.2125	2.165e-007
0.2375	1.98142e-007
0.2625	1.89508e-007
0.2875	1.8034e-007
0.3125	1.6934e-007
0.3375	1.61105e-007
0.3625	1.4951e-007
0.3875	1.40311e-007
0.4125	1.3169e-007
0.4375	1.19329e-007
0.4625	1.04494e-007
0.4875	9.16965e-008
0.5125	8.57129e-008
0.5375	8.32527e-008
0.5625	8.10293e-008
0.5875	8.04716e-008
0.6125	7.7396e-008
0.6375	6.74376e-008
0.6625	6.36039e-008
0.6875	7.01187e-008
0.7125	8.02964e-008
0.7375	9.38409e-008
0.7625	1.80174e-007
0.7875	3.82627e-007
0.8125	7.93232e-008
0.8375	4.46971e-008
0.8625	3.47651e-008
0.8875	2.89442e-008
0.9125	2.56425e-008
0.9375	2.33459e-008
0.9625	2.28728e-008
0.9875	3.62544e-008
1.0125	2.70412e-007
1.0375	1.21684e-007
1.0625	2.05156e-008
1.0875	1.54101e-008
1.1125	1.37596e-008
1.1375	1.26518e-008
1.1625	1.18039e-008
1.1875	1.10629e-008
1.25	9.46505e-009
1.35	7.50509e-009
1.45	5.98062e-009
1.55	4.79096e-009
1.65	3.87522e-009
1.75	3.12648e-009
1.85	2.53644e-009
1.95	2.065e-009
2.05	1.64344e-009
2.15	1.36618e-009
2.25	1.15556e-009
2.35	9.99695e-010
2.45	8.9503e-010
2.55	8.45416e-010
2.65	8.48716e-010
2.75	9.39018e-010
2.825	1.12353e-009
2.875	1.3643e-009
2.9125	1.65969e-009
2.9375	1.96473e-009
2.9625	2.4288e-009
2.9875	3.35752e-009
3.0125	4.90969e-009
3.0375	8.10687e-009
3.0625	1.26207e-008
3.0875	1.78208e-008
3.1125	1.88371e-008
3.1375	1.68793e-008
3.1625	1.093e-008
3.1875	6.30995e-009
3.2125	2.87701e-009
3.2375	1.4312e-009
3.2625	6.6333e-010
3.2875	3.7632e-010
3.4	1.43261e-010
3.5125	9.72036e-011
3.5375	1.007e-010
3.5625	1.11399e-010
3.5875	1.31496e-010
3.6125	1.8138e-010
3.6375	2.52175e-010
3.6625	3.48513e-010
3.6875	3.78797e-010
3.7125	3.56804e-010
3.7375	2.53332e-010
3.7625	1.60979e-010
3.7875	9.24359e-011
3.9	3.19563e-011
4.15	1.54242e-011
4.35	9.79015e-012
4.45	7.86229e-012
4.55	6.31407e-012
4.8	3.75989e-012
